Date,Bill No,CustomerName,SalesType,GrossAmt,GST Amt,TotAmt
28/08/2025,8,    ,CASH,208.71,2.29,211
28/08/2025,9,    ,CASH,748.16,24.34,773
28/08/2025,10,    ,CASH,417,0,417
28/08/2025,11,    ,CASH,1026.4,9.6,1036
28/08/2025,12,    ,CASH,454,0,454
28/08/2025,13,    ,CASH,1208.95,3.05,1212
29/08/2025,1,    ,CASH,277.07,4.43,282
29/08/2025,2,    ,CASH,162,0,162
29/08/2025,3,    ,CASH,206.2,14.8,221
29/08/2025,4,    ,CASH,152.39,0.61,153
29/08/2025,5,    ,CASH,205.57,4.43,210
29/08/2025,6,    ,CASH,50,0,50
29/08/2025,7,    ,CASH,32.93,1.07,34
29/08/2025,8,    ,CASH,101.81,6.19,108
29/08/2025,9,    ,CASH,100,0,100
29/08/2025,10,    ,CASH,115.32,2.68,118
29/08/2025,11,    ,CASH,142,0,142
29/08/2025,12,    ,CASH,994.03,16.47,1011
29/08/2025,13,    ,CASH,1065.73,14.77,1081
29/08/2025,14,    ,CASH,528,0,528
29/08/2025,15,    ,CASH,42,0,42
30/08/2025,1,    ,CASH,382,0,382
30/08/2025,2,    ,CASH,699.62,7.38,707
30/08/2025,3,    ,CASH,146.9,3.1,150
30/08/2025,4,    ,CARD,112.5,0,113
30/08/2025,5,    ,CASH,195,0,195
30/08/2025,6,    ,CASH,160,0,160
30/08/2025,7,    ,CASH,118.1,2.9,121
30/08/2025,8,    ,CASH,96.99,2.01,99
30/08/2025,9,    ,CASH,110.93,1.07,112
30/08/2025,10,    ,CASH,228,0,228
30/08/2025,11,    ,CASH,216.42,4.58,221
30/08/2025,12,    ,CASH,796.12,14.38,811
30/08/2025,13,    ,CASH,792.59,44.91,838
30/08/2025,14,    ,CASH,774.01,10.99,785
30/08/2025,15,    ,CASH,425.9,6.1,432
30/08/2025,16,    ,CASH,182.4,6.1,189
30/08/2025,17,    ,CASH,141.29,3.21,145
30/08/2025,18,    ,CASH,66.99,2.01,69
30/08/2025,19,    ,CASH,823.42,4.58,828
30/08/2025,20,    ,CASH,70,0,70
31/08/2025,1,    ,CASH,94,0,94
31/08/2025,2,    ,CASH,334.09,4.91,339
31/08/2025,3,    ,CASH,115,0,115
31/08/2025,4,    ,SPLIT,206.42,13.58,220
31/08/2025,5,    ,CARD,258.26,34.24,293
31/08/2025,6,    ,CASH,286.23,9.77,296
31/08/2025,7,    ,CASH,99.54,9.46,109
31/08/2025,8,    ,CASH,183.93,1.07,185
31/08/2025,9,    ,CASH,180.71,4.29,185
31/08/2025,10,    ,CASH,992.86,9.64,1003
31/08/2025,11,    ,CASH,164,0,164
31/08/2025,12,    ,CASH,1482.5,0,1483
31/08/2025,13,    ,CASH,1231.2,14.3,1246
31/08/2025,14,    ,CASH,511,0,511
31/08/2025,15,    ,CASH,385.82,10.18,396
31/08/2025,16,    ,CASH,1251,0,1251
31/08/2025,17,    ,CASH,152.5,0,153
01/09/2025,1,    ,CASH,110,0,110
01/09/2025,2,    ,CASH,438,0,438
01/09/2025,3,    ,CASH,113.71,2.29,116
01/09/2025,4,    ,CASH,319.75,15.25,335
01/09/2025,5,    ,CASH,73.67,3.33,77
01/09/2025,6,    ,CASH,179,0,179
01/09/2025,7,    ,CASH,140.45,3.05,144
01/09/2025,8,    ,CASH,100.5,0,101
01/09/2025,9,    ,CASH,204.9,15.1,220
01/09/2025,10,    ,CASH,113.47,1.53,115
01/09/2025,11,    ,CASH,1139.59,8.41,1148
01/09/2025,12,    ,CASH,149.69,1.81,152
01/09/2025,13,    ,CASH,954.9,6.1,961
01/09/2025,14,    ,CASH,84,0,84
02/09/2025,1,    ,CASH,272,0,272
02/09/2025,2,    ,CASH,144.15,8.85,153
02/09/2025,3,    ,CASH,216,0,216
02/09/2025,4,    ,CASH,80.51,14.49,95
02/09/2025,5,    ,CASH,144.5,0,145
02/09/2025,6,    ,CASH,90,0,90
02/09/2025,7,    ,CASH,104.95,3.05,108
02/09/2025,8,    ,CASH,88.45,1.55,90
02/09/2025,9,    ,CASH,64.08,0.92,65
02/09/2025,10,    ,CASH,176,0,176
02/09/2025,11,    ,CASH,29.24,0.76,30
02/09/2025,12,    ,CASH,65,0,65
02/09/2025,13,    ,CASH,402.12,2.38,405
02/09/2025,14,    ,CASH,78.93,1.07,80
02/09/2025,15,    ,CASH,739.11,34.89,774
02/09/2025,16,    ,CASH,799.79,3.21,803
02/09/2025,17,    ,CASH,900.24,1.76,902
02/09/2025,18,    ,CASH,33,0,33
03/09/2025,1,    ,CASH,340,0,340
03/09/2025,2,    ,CASH,111.95,3.05,115
03/09/2025,3,    ,CASH,338.19,7.81,346
03/09/2025,4,    ,CASH,218.76,0.24,219
03/09/2025,5,    ,CASH,97,0,97
03/09/2025,6,    ,CASH,51.47,1.53,53
03/09/2025,7,    ,CASH,138.24,4.76,143
03/09/2025,8,    ,CASH,154.23,4.77,159
03/09/2025,9,    ,CASH,218,0,218
03/09/2025,10,    ,CASH,1222,0,1222
03/09/2025,11,    ,CASH,1296.85,32.15,1329
03/09/2025,12,    ,CASH,792.76,0.24,793
03/09/2025,13,    ,CASH,128.5,0,129
03/09/2025,14,    ,CASH,102,0,102
03/09/2025,15,    ,CASH,88,0,88
03/09/2025,16,    ,CASH,210.71,6.29,217
04/09/2025,1,    ,CASH,216.75,15.25,232
04/09/2025,2,    ,CASH,206,0,206
04/09/2025,3,    ,CASH,92.57,1.43,94
04/09/2025,4,    ,CASH,147,0,147
04/09/2025,5,    ,CASH,72,0,72
04/09/2025,6,    ,CASH,188.93,1.07,190
04/09/2025,7,    ,CASH,296.41,7.59,304
04/09/2025,8,    ,CASH,128.99,4.01,133
04/09/2025,9,    ,CASH,209,0,209
04/09/2025,10,    ,CASH,121.24,0.76,122
04/09/2025,11,    ,CASH,299.11,11.89,311
04/09/2025,12,    ,CASH,313.49,8.01,322
04/09/2025,13,    ,CASH,1186.23,17.27,1204
04/09/2025,14,    ,CASH,345.62,6.38,352
04/09/2025,15,    ,CASH,1097.47,1.53,1099
04/09/2025,16,    ,CASH,20,0,20
05/09/2025,1,    ,CASH,162.42,4.58,167
05/09/2025,2,    ,CASH,60.52,0.48,61
05/09/2025,3,    ,CASH,45.47,1.53,47
05/09/2025,4,    ,CASH,95,0,95
05/09/2025,5,    ,CASH,94.5,0,95
05/09/2025,6,    ,CASH,1099.92,4.58,1105
05/09/2025,7,    ,CASH,487.61,9.39,497
05/09/2025,8,    ,CASH,156,0,156
05/09/2025,9,    ,CASH,1131.75,8.75,1141
06/09/2025,1,    ,CASH,195.45,3.05,199
06/09/2025,2,    ,CASH,217.9,24.1,242
06/09/2025,3,    ,CASH,298,0,298
06/09/2025,4,    ,CASH,175.26,0.24,176
06/09/2025,5,    ,CASH,195,0,195
06/09/2025,6,    ,CASH,1030.61,15.89,1047
06/09/2025,7,    ,CASH,991.84,21.66,1014
06/09/2025,8,    ,CASH,889.73,13.27,903
06/09/2025,9,    ,CASH,152,0,152
06/09/2025,10,    ,CASH,819.1,15.4,835
06/09/2025,11,    ,CASH,40,0,40
07/09/2025,1,    ,CASH,162,0,162
07/09/2025,2,    ,CASH,94.57,1.43,96
07/09/2025,3,    ,CASH,402.21,4.29,407
07/09/2025,4,    ,CASH,137,0,137
07/09/2025,5,    ,CASH,93.22,16.78,110
07/09/2025,6,    ,CASH,109.47,1.53,111
07/09/2025,7,    ,CASH,226.76,8.24,235
07/09/2025,8,    ,CASH,84,0,84
07/09/2025,9,    ,CASH,1267.39,48.11,1316
07/09/2025,10,    ,CASH,786.77,13.73,801
07/09/2025,11,    ,CASH,1289.77,29.23,1319
07/09/2025,12,    ,CASH,225,0,225
07/09/2025,13,    ,CASH,1130,0,1130
07/09/2025,14,    ,CASH,162,0,162
07/09/2025,15,    ,CASH,337,0,337
07/09/2025,16,    ,CASH,55,0,55
07/09/2025,17,    ,CASH,103.19,3.81,107
08/09/2025,1,    ,CASH,105,0,105
08/09/2025,2,    ,CASH,294.14,19.86,314
08/09/2025,3,    ,CASH,66.52,0.48,67
08/09/2025,4,    ,CASH,191.47,1.53,193
08/09/2025,5,    ,CASH,75,0,75
08/09/2025,6,    ,CASH,112.66,5.34,118
08/09/2025,7,    ,CASH,131,0,131
08/09/2025,8,    ,CASH,142.74,4.76,148
08/09/2025,9,    ,CASH,209,0,209
08/09/2025,10,    ,CASH,101.47,1.53,103
08/09/2025,12,    ,CASH,221.55,0.95,223
08/09/2025,13,    ,CASH,195.74,27.26,223
08/09/2025,14,    ,CASH,1125.26,15.74,1141
08/09/2025,15,    ,CASH,823.76,24.74,849
08/09/2025,16,    ,CASH,416,0,416
08/09/2025,17,    ,CASH,74,0,74
08/09/2025,18,    ,CASH,810,0,810
09/09/2025,1,    ,CARD,139.19,3.81,143
09/09/2025,2,    ,CASH,247,0,247
09/09/2025,3,    ,CASH,169,0,169
09/09/2025,4,    ,CARD,166.95,3.05,170
09/09/2025,5,    ,CASH,78,0,78
09/09/2025,6,    ,CASH,263.47,1.53,265
09/09/2025,7,    ,CASH,313.81,26.19,340
09/09/2025,8,    ,CASH,107,0,107
09/09/2025,9,    ,CARD,204.25,8.75,213
09/09/2025,10,    ,CASH,267,0,267
09/09/2025,11,    ,CASH,243.57,1.43,245
09/09/2025,12,    ,CASH,1682.36,5.64,1688
09/09/2025,13,    ,CASH,210.42,4.58,215
09/09/2025,14,    ,CASH,1787.19,5.81,1793
09/09/2025,15,    ,CASH,25,0,25
10/09/2025,1,    ,CASH,219.74,4.76,225
10/09/2025,2,    ,CASH,111.54,9.46,121
10/09/2025,3,    ,CASH,333.51,18.49,352
10/09/2025,4,    ,CASH,55.52,0.48,56
10/09/2025,5,    ,CASH,70.46,0.54,71
10/09/2025,6,    ,CASH,120.24,4.76,125
10/09/2025,7,    ,CASH,1456.03,2.97,1459
10/09/2025,8,    ,CASH,457.8,12.2,470
10/09/2025,9,    ,CASH,413.93,1.07,415
10/09/2025,10,    ,CASH,129.95,3.05,133
10/09/2025,11,    ,CASH,1381.6,25.4,1407
10/09/2025,12,    ,CASH,251.33,14.67,266
11/09/2025,1,    ,CASH,144,0,144
11/09/2025,2,    ,CASH,162.76,2.24,165
11/09/2025,3,    ,CASH,189.02,2.48,192
11/09/2025,4,    ,CASH,102,0,102
11/09/2025,5,    ,CASH,1180.49,28.01,1209
11/09/2025,6,    ,CASH,325,0,325
11/09/2025,7,    ,CASH,176.38,3.62,180
11/09/2025,8,    ,CASH,112.29,2.71,115
11/09/2025,9,    ,CASH,129.45,3.05,133
11/09/2025,10,    ,CASH,1349.02,10.48,1360
11/09/2025,11,    ,CASH,323.24,0.76,324
12/09/2025,1,    ,CARD,169.8,12.2,182
12/09/2025,2,    ,CASH,230.05,0.95,231
12/09/2025,3,    ,CASH,182,0,182
12/09/2025,4,    ,CASH,103,0,103
12/09/2025,5,    ,CASH,986.87,15.13,1002
12/09/2025,6,    ,CASH,798.35,9.15,808
12/09/2025,7,    ,CASH,98,0,98
12/09/2025,8,    ,CASH,1133.54,6.96,1141
12/09/2025,9,    ,CASH,139,0,139
12/09/2025,10,    ,CARD,59.15,8.85,68
12/09/2025,11,    ,CASH,71.42,4.58,76
13/09/2025,1,    ,CASH,94.5,0,95
13/09/2025,2,    ,CASH,133.71,8.29,142
13/09/2025,3,    ,CASH,138.47,1.53,140
13/09/2025,4,    ,CASH,159.46,17.54,177
13/09/2025,5,    ,CASH,87.72,4.28,92
13/09/2025,6,    ,CASH,96.47,1.53,98
13/09/2025,7,    ,CASH,777.64,3.36,781
13/09/2025,8,    ,CASH,558.27,17.73,576
13/09/2025,9,    ,CASH,353.7,18.3,372
13/09/2025,10,    ,SPLIT,170,0,170
13/09/2025,11,    ,CASH,798.41,12.59,811
13/09/2025,12,    ,CASH,127,0,127
13/09/2025,13,    ,CASH,1398.66,18.34,1417
13/09/2025,14,    ,CASH,75,0,75
14/09/2025,1,    ,CASH,245.48,7.52,253
14/09/2025,2,    ,CASH,280.47,2.53,283
14/09/2025,3,    ,CARD,371.61,8.39,380
14/09/2025,4,    ,CASH,185,0,185
14/09/2025,5,    ,CASH,142.52,0.48,143
14/09/2025,6,    ,CASH,161.11,5.89,167
14/09/2025,7,    ,CASH,118,0,118
14/09/2025,8,    ,CARD,199.9,6.1,206
14/09/2025,9,    ,CASH,1054.5,0,1055
14/09/2025,10,    ,CASH,138,0,138
14/09/2025,11,    ,CASH,805.55,29.45,835
14/09/2025,12,    ,CASH,662.7,18.3,681
14/09/2025,13,    ,CASH,582.14,10.86,593
14/09/2025,14,    ,CASH,1354.79,3.21,1358
15/09/2025,1,    ,CASH,102.26,4.74,107
15/09/2025,2,    ,CARD,259,0,259
15/09/2025,3,    ,CASH,143.24,4.76,148
15/09/2025,4,    ,CASH,156.95,3.05,160
15/09/2025,5,    ,CASH,42.47,1.53,44
15/09/2025,6,    ,CASH,198.04,9.46,208
15/09/2025,7,    ,CASH,160,0,160
15/09/2025,8,    ,CASH,1320.72,50.28,1371
15/09/2025,9,    ,CASH,975,0,975
15/09/2025,10,    ,CASH,150,0,150
16/09/2025,1,    ,CASH,979.18,60.32,1040
16/09/2025,2,    ,CASH,864,0,864
16/09/2025,3,    ,CASH,243.55,29.45,273
16/09/2025,4,    ,CASH,223.97,1.53,226
16/09/2025,5,    ,CASH,60,0,60
16/09/2025,6,    ,CASH,126,0,126
16/09/2025,7,    ,CASH,45,0,45
16/09/2025,8,    ,CASH,212.58,18.92,232
16/09/2025,9,    ,CASH,415,0,415
16/09/2025,10,    ,CASH,129.21,2.29,132
16/09/2025,11,    ,CASH,130.56,7.44,138
16/09/2025,12,    ,CASH,76.94,2.06,79
16/09/2025,13,    ,CASH,742.05,14.95,757
16/09/2025,14,    ,CASH,446,0,446
16/09/2025,15,    ,CASH,132.5,0,133
16/09/2025,16,    ,CASH,209.41,2.59,212
16/09/2025,17,    ,CASH,63,0,63
16/09/2025,18,    ,CASH,836,0,836
16/09/2025,19,    ,CASH,30,0,30
17/09/2025,1,    ,CASH,190.26,0.24,191
17/09/2025,2,    ,CARD,113.5,0,114
17/09/2025,3,    ,CASH,146,0,146
17/09/2025,4,    ,CASH,187.5,0,188
17/09/2025,5,    ,CASH,391,0,391
17/09/2025,6,    ,CASH,178.3,8.7,187
17/09/2025,7,    ,CASH,138.5,0,139
17/09/2025,8,    ,CASH,123,0,123
17/09/2025,9,    ,CASH,1174,0,1174
17/09/2025,10,    ,CASH,936.16,10.84,947
17/09/2025,11,    ,CASH,1499.5,0,1500
17/09/2025,12,    ,CASH,259.85,9.15,269
18/09/2025,1,    ,CARD,113,0,113
18/09/2025,2,    ,CASH,139,0,139
18/09/2025,3,    ,CASH,159.52,0.48,160
18/09/2025,4,    ,CASH,100,0,100
18/09/2025,5,    ,CASH,1081.76,8.24,1090
18/09/2025,6,    ,CASH,145,0,145
18/09/2025,7,    ,CASH,56,0,56
18/09/2025,8,    ,CASH,897.55,6.95,905
18/09/2025,9,    ,CASH,984,0,984
18/09/2025,10,    ,CASH,70.42,4.58,75
19/09/2025,1,    ,SPLIT,197.36,9.64,207
19/09/2025,2,    ,CASH,113,0,113
19/09/2025,3,    ,CASH,99.71,2.29,102
19/09/2025,4,    ,CASH,63,0,63
19/09/2025,5,    ,CASH,91.32,2.68,94
19/09/2025,6,    ,CASH,234.95,3.05,238
19/09/2025,7,    ,CASH,1262.42,9.58,1272
19/09/2025,8,    ,CASH,139,0,139
19/09/2025,9,    ,CASH,584,0,584
19/09/2025,10,    ,CASH,180.97,1.53,183
19/09/2025,11,    ,CASH,756,0,756
19/09/2025,12,    ,CASH,100.42,4.58,105
20/09/2025,1,    ,CARD,169.02,0.48,170
20/09/2025,2,    ,CARD,498.64,39.36,538
20/09/2025,3,    ,CASH,217.47,1.53,219
20/09/2025,4,    ,CASH,233,10,243
20/09/2025,5,    ,CASH,192.63,2.37,195
20/09/2025,6,    ,CASH,1005.99,12.01,1018
20/09/2025,7,    ,CASH,685.44,18.06,704
20/09/2025,8,    ,CASH,71.67,1.33,73
20/09/2025,9,    ,CASH,136,0,136
20/09/2025,10,    ,CASH,1422.74,1.76,1425
20/09/2025,11,    ,CASH,55.34,3.66,59
20/09/2025,12,    ,CASH,112.14,6.86,119
21/09/2025,1,    ,CASH,173,0,173
21/09/2025,2,    ,CASH,134,0,134
21/09/2025,3,    ,CASH,277.76,0.24,278
21/09/2025,4,    ,CASH,87.5,0,88
21/09/2025,5,    ,CASH,99.85,9.15,109
21/09/2025,6,    ,CARD,172,0,172
21/09/2025,7,    ,CASH,141.47,1.53,143
21/09/2025,8,    ,CASH,92,0,92
21/09/2025,9,    ,CASH,180,0,180
21/09/2025,10,    ,CASH,165,0,165
21/09/2025,11,    ,CASH,1269.46,28.04,1298
21/09/2025,12,    ,CASH,705,0,705
21/09/2025,13,    ,CASH,323.95,3.05,327
21/09/2025,14,    ,CASH,1080.6,16.4,1097
21/09/2025,15,    ,CASH,893.9,6.1,900
21/09/2025,16,    ,CASH,95.24,4.76,100
21/09/2025,17,    ,CASH,95.42,4.58,100
22/09/2025,1,    ,CASH,178.47,1.53,180
22/09/2025,2,    ,CARD,240,0,240
22/09/2025,3,    ,CASH,286.48,10.02,297
22/09/2025,4,    ,CASH,72,0,72
22/09/2025,5,    ,CASH,508.34,6.66,515
22/09/2025,6,    ,CASH,1420.67,22.83,1444
22/09/2025,7,    ,CASH,592.37,7.63,600
22/09/2025,8,    ,CASH,45,0,45
22/09/2025,9,    ,CASH,358.25,8.75,367
22/09/2025,10,    ,CASH,994.3,12.7,1007
23/09/2025,1,    ,CASH,209.5,0,210
23/09/2025,2,    ,CASH,143.99,2.01,146
23/09/2025,3,    ,CASH,115.24,4.76,120
23/09/2025,4,    ,CARD,214,0,214
23/09/2025,5,    ,CASH,117,0,117
23/09/2025,6,    ,CASH,115.95,7.55,124
23/09/2025,7,    ,CASH,247.05,0.95,248
23/09/2025,8,    ,CASH,104.86,2.14,107
23/09/2025,9,    ,CASH,240.1,1.9,242
23/09/2025,10,    ,CASH,190.93,1.07,192
23/09/2025,11,    ,CASH,129.37,7.63,137
23/09/2025,12,    ,CASH,1136.4,30.6,1167
23/09/2025,13,    ,CASH,822.29,0.71,823
23/09/2025,14,    ,CASH,1039,0,1039
23/09/2025,15,    ,CASH,130,0,130
23/09/2025,16,    ,CASH,217.33,4.67,222
23/09/2025,17,    ,CASH,20,0,20
24/09/2025,1,    ,CASH,277.95,3.05,281
24/09/2025,2,    ,CASH,308.09,7.91,316
24/09/2025,3,    ,CASH,347.44,3.06,351
24/09/2025,4,    ,CASH,113,0,113
24/09/2025,5,    ,CASH,91.93,1.07,93
24/09/2025,6,    ,CASH,203,0,203
24/09/2025,7,    ,CASH,1347.17,44.83,1392
24/09/2025,8,    ,CASH,945.07,36.93,982
24/09/2025,9,    ,CASH,890.79,3.21,894
24/09/2025,10,    ,CASH,120,0,120
25/09/2025,1,    ,CASH,109,0,109
25/09/2025,2,    ,CASH,103,0,103
25/09/2025,3,    ,CASH,272.71,2.29,275
25/09/2025,4,    ,CASH,127.93,1.07,129
25/09/2025,5,    ,CASH,230.94,3.06,234
25/09/2025,6,    ,CASH,168.47,1.53,170
25/09/2025,7,    ,CASH,121,0,121
25/09/2025,8,    ,CASH,179.69,10.31,190
25/09/2025,9,    ,CASH,748.01,14.49,763
25/09/2025,10,    ,CASH,78.81,5.19,84
25/09/2025,11,    ,CASH,830.47,9.53,840
25/09/2025,12,    ,CASH,157,0,157
25/09/2025,13,    ,CASH,149.5,0,150
25/09/2025,14,    ,CASH,707.98,7.02,715
25/09/2025,15,    ,CASH,828.62,2.38,831
26/09/2025,1,    ,CARD,234,0,234
26/09/2025,2,    ,CASH,170,0,170
26/09/2025,3,    ,CASH,2091.95,21.55,2114
26/09/2025,4,    ,CASH,576,0,576
26/09/2025,5,    ,CASH,154.58,13.42,168
26/09/2025,6,    ,CASH,103,0,103
26/09/2025,7,    ,CASH,30,0,30
26/09/2025,8,    ,CASH,100,0,100
26/09/2025,9,    ,CASH,175.05,0.95,176
27/09/2025,1,    ,CASH,203,0,203
27/09/2025,2,    ,CASH,97,0,97
27/09/2025,3,    ,CASH,234.5,0,235
27/09/2025,4,    ,CASH,573.47,1.53,575
27/09/2025,5,    ,CASH,150,0,150
27/09/2025,6,    ,CASH,130.52,0.48,131
27/09/2025,7,    ,CASH,59,0,59
27/09/2025,8,    ,CASH,408.68,7.32,416
27/09/2025,9,    ,CASH,157,0,157
27/09/2025,10,    ,CASH,186.02,0.48,187
27/09/2025,11,    ,CASH,93.89,6.11,100
27/09/2025,12,    ,CASH,1884.65,30.85,1916
27/09/2025,13,    ,CASH,554.04,6.96,561
27/09/2025,14,    ,CASH,190,0,190
27/09/2025,15,    ,CASH,190.84,4.16,195
28/09/2025,1,    ,CASH,245,0,245
28/09/2025,2,    ,CASH,266.08,18.92,285
28/09/2025,3,    ,CASH,219.52,0.48,220
28/09/2025,4,    ,CASH,131.4,6.1,138
28/09/2025,5,    ,CASH,100,0,100
28/09/2025,6,    ,CASH,177,0,177
28/09/2025,7,    ,CARD,226,0,226
28/09/2025,8,    ,CASH,313.7,4.3,318
28/09/2025,9,    ,CARD,116,0,116
28/09/2025,10,    ,CASH,141.14,6.86,148
28/09/2025,11,    ,CASH,1114.24,15.76,1130
28/09/2025,12,    ,CASH,1571.77,71.23,1643
28/09/2025,13,    ,CASH,1300.37,15.63,1316
28/09/2025,14,    ,CASH,344.26,0.24,345
29/09/2025,1,    ,CASH,83.71,11.29,95
29/09/2025,2,    ,CASH,216.47,1.53,218
29/09/2025,3,    ,CASH,553.74,4.76,559
29/09/2025,4,    ,CASH,87.46,3.54,91
29/09/2025,5,    ,CASH,151.47,3.53,155
29/09/2025,6,    ,CASH,256.24,0.76,257
29/09/2025,7,    ,CASH,99.5,0,100
29/09/2025,8,    ,CASH,1382.77,21.23,1404
29/09/2025,9,    ,CASH,721.83,7.17,729
29/09/2025,10,    ,CASH,241,0,241
29/09/2025,11,    ,CARD,178.62,2.38,181
29/09/2025,12,    ,CASH,209.95,3.05,213
29/09/2025,13,    ,CASH,825,0,825
30/09/2025,1,    ,CASH,146.81,1.19,148
30/09/2025,2,    ,CASH,99.42,4.58,104
30/09/2025,3,    ,CASH,126,0,126
30/09/2025,4,    ,CASH,93.52,0.48,94
30/09/2025,5,    ,CASH,210,0,210
30/09/2025,6,    ,CASH,98,0,98
30/09/2025,7,    ,CASH,180,0,180
30/09/2025,8,    ,CASH,286.95,3.05,290
30/09/2025,9,    ,CASH,76.79,3.21,80
30/09/2025,10,    ,CASH,70,0,70
30/09/2025,11,    ,CASH,62,0,62
30/09/2025,12,    ,CASH,126,0,126
30/09/2025,13,    ,CASH,224.43,3.57,228
30/09/2025,14,    ,CASH,186.98,25.02,212
30/09/2025,15,    ,CASH,100,0,100
30/09/2025,16,    ,CASH,1229.89,6.11,1236
30/09/2025,17,    ,CASH,453.49,14.51,468
30/09/2025,18,    ,CASH,713.86,2.14,716
30/09/2025,19,    ,CASH,125.95,3.05,129
01/10/2025,1,    ,CASH,97,0,97
01/10/2025,2,    ,CASH,385,0,385
01/10/2025,3,    ,CASH,210,0,210
01/10/2025,4,    ,CARD,209.12,22.88,232
01/10/2025,5,    ,CASH,193.47,1.53,195
01/10/2025,6,    ,CASH,373,0,373
01/10/2025,7,    ,CASH,821.32,8.18,830
01/10/2025,8,    ,CASH,685.39,36.61,722
01/10/2025,9,    ,CASH,1193.6,17.4,1211
01/10/2025,10,    ,CASH,692.08,12.92,705
01/10/2025,11,    ,CASH,332.03,4.97,337
01/10/2025,12,    ,CASH,958,0,958
01/10/2025,13,    ,CASH,100,0,100
03/10/2025,1,    ,CASH,117,0,117
03/10/2025,2,    ,CASH,145.21,5.79,151
03/10/2025,3,    ,CASH,10,0,10
03/10/2025,4,    ,CASH,485.52,0.48,486
03/10/2025,5,    ,CASH,2001.92,22.58,2025
03/10/2025,6,    ,CASH,1079.56,3.44,1083
03/10/2025,7,    ,CASH,175.15,8.85,184
03/10/2025,8,    ,CASH,240.24,0.76,241
03/10/2025,9,    ,CASH,140.14,3.36,144
04/10/2025,1,    ,CASH,150,0,150
04/10/2025,2,    ,CASH,207.5,5.5,213
04/10/2025,3,    ,CASH,238.32,2.68,241
04/10/2025,4,    ,CASH,296.92,10.08,307
04/10/2025,5,    ,CASH,160,0,160
04/10/2025,6,    ,CASH,200,0,200
04/10/2025,7,    ,CASH,187,0,187
04/10/2025,8,    ,CASH,378,0,378
04/10/2025,9,    ,CASH,138.57,4.43,143
04/10/2025,10,    ,CASH,117.5,7.5,125
04/10/2025,11,    ,CASH,897.5,0,898
04/10/2025,12,    ,CASH,921.45,19.55,941
04/10/2025,13,    ,CASH,1030.33,6.67,1037
04/10/2025,15,    ,CARD,241.57,4.43,246
04/10/2025,16,    ,CASH,1563.3,26.7,1590
05/10/2025,1,    ,CASH,406.57,6.43,413
05/10/2025,2,    ,CASH,327.57,4.43,332
05/10/2025,3,    ,CASH,445.57,4.43,450
05/10/2025,4,    ,CASH,133,0,133
05/10/2025,5,    ,CASH,738.57,4.43,743
05/10/2025,6,    ,CASH,66.5,0,67
05/10/2025,7,    ,CASH,118,0,118
05/10/2025,8,    ,CASH,896.57,29.43,926
05/10/2025,9,    ,CASH,698.62,2.38,701
05/10/2025,10,    ,CASH,658.55,20.45,679
05/10/2025,11,    ,CASH,672,0,672
06/10/2025,1,    ,CASH,130,0,130
06/10/2025,2,    ,CARD,220,0,220
06/10/2025,3,    ,CASH,164.47,1.53,166
06/10/2025,4,    ,CASH,163.1,1.9,165
06/10/2025,5,    ,CASH,151.99,2.01,154
06/10/2025,6,    ,CASH,112.9,6.1,119
06/10/2025,7,    ,CASH,176,0,176
06/10/2025,8,    ,CASH,254.47,1.53,256
06/10/2025,9,    ,CASH,235.49,12.51,248
06/10/2025,10,    ,CASH,436,0,436
06/10/2025,11,    ,CASH,98.19,1.81,100
06/10/2025,12,    ,CASH,706.71,2.29,709
06/10/2025,13,    ,CASH,849.08,10.92,860
06/10/2025,14,    ,CASH,100,0,100
06/10/2025,15,    ,CASH,354.05,0.95,355
06/10/2025,16,    ,CASH,216,0,216
06/10/2025,17,    ,CASH,1546.47,1.53,1548
06/10/2025,18,    ,CASH,124,0,124
06/10/2025,19,    ,CASH,60,0,60
07/10/2025,1,    ,CASH,83,0,83
07/10/2025,2,    ,CASH,197.34,10.66,208
07/10/2025,3,    ,CASH,213.95,3.05,217
07/10/2025,4,    ,CASH,117,0,117
07/10/2025,5,    ,CASH,98.47,1.53,100
07/10/2025,6,    ,CASH,163,0,163
07/10/2025,7,    ,CASH,741.94,6.56,749
07/10/2025,8,    ,CASH,722.29,0.71,723
07/10/2025,9,    ,CASH,499,0,499
07/10/2025,10,    ,CASH,90,0,90
07/10/2025,11,    ,CASH,413.76,2.24,416
07/10/2025,12,    ,CASH,337.48,6.52,344
07/10/2025,13,    ,CASH,828,0,828
08/10/2025,1,    ,CASH,131.15,13.85,145
08/10/2025,2,    ,CASH,128.64,3.36,132
08/10/2025,3,    ,CASH,297.66,3.34,301
08/10/2025,4,    ,CASH,113,0,113
08/10/2025,5,    ,CASH,175,0,175
08/10/2025,6,    ,CASH,39,0,39
08/10/2025,7,    ,CASH,183,0,183
08/10/2025,8,    ,CASH,1624.08,34.92,1659
08/10/2025,9,    ,CASH,1113.43,8.57,1122
08/10/2025,10,    ,CASH,1201.57,22.43,1224
09/10/2025,1,    ,CASH,276.09,4.91,281
09/10/2025,2,    ,CARD,89,0,89
09/10/2025,3,    ,CARD,116.27,13.73,130
09/10/2025,4,    ,CASH,267.94,3.06,271
09/10/2025,5,    ,CASH,284.28,7.72,292
09/10/2025,6,    ,CASH,15,0,15
