date,transaction_id,bill_no,sales_type,gross_amt,gst_amt,total_amt
2024-01-31,558,13,CASH,431.8,5.2,437
2024-01-31,559,14,CARD,201.27,31.73,233
2024-01-31,560,15,CASH,11.86,2.14,14
2024-01-31,561,16,CASH,386.24,0.76,387
2024-01-31,562,17,CASH,352.32,7.68,360
2024-01-31,563,18,CASH,41.0,0.0,41
2024-01-31,564,19,CASH,4.46,0.54,5
2024-01-31,565,20,CASH,50.0,0.0,50
2024-01-31,566,21,CASH,80.5,0.0,81
2024-02-01,567,1,CASH,65.0,0.0,65
2024-02-01,568,2,CARD,122.0,0.0,122
2024-02-01,569,3,CASH,111.86,5.14,117
2024-02-01,570,4,CASH,100.0,0.0,100
2024-02-01,571,5,CASH,35.0,0.0,35
2024-02-01,572,6,CASH,58.0,0.0,58
2024-02-01,573,7,CASH,44.0,0.0,44
2024-02-01,574,8,CASH,78.0,0.0,78
2024-02-01,575,9,CASH,267.54,13.96,282
2024-02-01,576,10,CASH,175.24,8.76,184
2024-02-01,577,11,CARD,171.0,0.0,171
2024-02-01,578,12,CASH,71.0,0.0,71
2024-02-01,579,13,CASH,870.54,6.46,877
2024-02-01,580,14,CASH,89.93,1.07,91
2024-02-02,581,1,CARD,78.36,6.64,85
2024-02-02,582,2,CASH,59.57,4.43,64
2024-02-02,583,3,SPLIT,197.96,5.04,203
2024-02-02,584,4,CARD,104.0,0.0,104
2024-02-02,585,5,CASH,94.85,9.15,104
2024-02-02,586,6,CASH,63.47,1.53,65
2024-02-02,587,7,CARD,90.47,1.53,92
2024-02-02,588,8,CASH,148.5,0.0,149
2024-02-02,589,9,CASH,65.76,2.24,68
2024-02-02,590,10,CASH,87.69,3.81,92
2024-02-02,591,11,CASH,80.0,0.0,80
2024-02-02,592,12,CARD,97.0,0.0,97
2024-02-02,593,13,CASH,227.71,2.29,230
2024-02-02,594,14,CASH,117.0,0.0,117
2024-02-02,595,15,CASH,158.0,0.0,158
2024-02-02,596,16,CASH,1179.1,28.4,1208
2024-02-02,597,17,CASH,105.0,0.0,105
2024-02-02,598,18,CASH,48.47,1.53,50
2024-02-02,599,20,CASH,63.0,0.0,63
2024-02-03,600,1,CASH,85.42,4.58,90
2024-02-03,601,2,CASH,82.86,4.14,87
2024-02-03,602,3,CARD,97.47,1.53,99
2024-02-03,603,4,CASH,147.0,0.0,147
2024-02-03,604,5,CASH,116.0,0.0,116
2024-02-03,605,6,CASH,90.0,0.0,90
2024-02-03,606,7,CASH,123.47,4.53,128
2024-02-03,607,8,CASH,367.81,5.19,373
2024-02-03,608,9,CASH,86.87,15.63,103
2024-02-03,609,10,CASH,1218.02,21.98,1240
2024-02-03,610,11,CASH,155.33,2.17,158
2024-02-04,611,1,CASH,110.61,8.39,119
2024-02-04,612,2,CASH,118.0,0.0,118
2024-02-04,613,3,CASH,115.0,0.0,115
2024-02-04,614,4,CASH,90.25,16.25,107
2024-02-04,615,5,SPLIT,50.0,0.0,50
2024-02-04,616,6,CARD,1020.46,42.04,1063
2024-02-04,617,7,CARD,147.0,0.0,147
2024-02-04,618,8,CASH,1019.66,31.84,1052
2024-02-04,619,9,CARD,150.85,9.15,160
2024-02-04,620,10,CASH,708.93,33.57,743
2024-02-04,621,11,CASH,111.57,1.43,113
2024-02-04,622,12,CARD,53.03,1.97,55
2024-02-04,623,13,CASH,262.91,8.09,271
2024-02-04,624,14,CASH,95.48,4.52,100
2024-02-04,625,15,CASH,748.27,41.73,790
2024-02-04,626,16,CASH,68.0,0.0,68
2024-02-04,627,17,CASH,100.0,0.0,100
2024-02-04,628,18,CASH,106.0,0.0,106
2024-02-04,629,19,CASH,209.13,6.87,216
2024-02-04,630,20,CASH,30.0,0.0,30
2024-02-05,631,1,CASH,210.5,0.0,211
2024-02-05,632,2,CARD,71.05,0.95,72
2024-02-05,633,3,CASH,158.79,31.71,191
2024-02-05,634,4,CARD,111.0,0.0,111
2024-02-05,635,5,CARD,59.43,0.57,60
2024-02-05,636,6,CASH,60.0,3.0,63
2024-02-05,637,7,CASH,60.0,0.0,60
2024-02-05,638,8,CASH,76.0,0.0,76
2024-02-05,639,9,CASH,123.31,22.19,146
2024-02-05,640,10,CASH,81.0,0.0,81
2024-02-05,641,11,CARD,68.0,0.0,68
2024-02-05,642,12,CASH,503.5,5.5,509
2024-02-05,643,13,CASH,140.0,0.0,140
2024-02-05,644,14,CASH,279.95,3.05,283
2024-02-05,645,15,CASH,56.19,1.81,58
2024-02-05,646,16,CASH,31.0,0.0,31
2024-02-05,647,17,CASH,287.0,0.0,287
2024-02-05,648,18,CASH,40.0,0.0,40
2024-02-05,649,19,CASH,100.0,0.0,100
2024-02-05,650,20,CARD,240.05,14.95,255
2024-02-06,651,1,CASH,80.05,0.95,81
2024-02-06,652,2,CASH,82.0,0.0,82
2024-02-06,653,3,CASH,108.0,0.0,108
2024-02-06,654,4,CARD,97.0,0.0,97
2024-02-06,655,5,CARD,70.42,4.58,75
2024-02-06,656,6,CASH,33.0,0.0,33
2024-02-06,657,7,CARD,555.48,4.52,560
2024-02-06,658,8,CASH,76.9,6.1,83
2024-02-06,659,9,CASH,156.0,0.0,156
2024-02-06,660,10,CASH,73.47,1.53,75
2024-02-06,661,11,CASH,783.24,16.76,800
2024-02-06,662,12,CASH,90.0,0.0,90
2024-02-06,663,13,CASH,227.43,23.57,251
2024-02-06,664,14,CASH,154.0,0.0,154
2024-02-06,665,15,CASH,162.53,2.97,166
2024-02-06,666,16,CARD,220.0,0.0,220
2024-02-06,667,17,CASH,134.0,0.0,134
2024-02-06,668,18,CASH,98.0,0.0,98
2024-02-06,669,19,CARD,64.0,0.0,64
2024-02-06,670,20,CASH,73.47,1.53,75
2024-02-06,671,21,CARD,33.9,6.1,40
2024-02-06,672,22,CASH,10.0,0.0,10
2024-02-07,673,1,CASH,89.18,3.82,93
2024-02-07,674,2,CARD,117.19,8.81,126
2024-02-07,675,3,CASH,227.0,0.0,227
2024-02-07,676,4,CARD,87.0,0.0,87
2024-02-07,677,5,CASH,829.8,39.7,870
2024-02-07,678,6,SPLIT,615.37,39.13,655
2024-02-07,679,7,CASH,51.0,0.0,51
2024-02-07,680,8,CASH,378.61,8.39,387
2024-02-07,681,9,CASH,148.43,7.57,156
2024-02-07,682,10,CARD,395.24,8.76,404
2024-02-07,683,11,CASH,119.0,0.0,119
2024-02-07,684,12,CASH,1023.67,44.83,1069
2024-02-07,685,13,CASH,10.0,0.0,10
2024-02-07,686,14,CASH,48.14,6.86,55
2024-02-07,687,15,CASH,48.5,0.0,49
2024-02-07,688,16,CARD,157.0,0.0,157
2024-02-07,689,17,CASH,57.0,0.0,57
2024-02-08,690,1,CARD,156.0,0.0,156
2024-02-08,691,2,CARD,170.9,6.1,177
2024-02-08,692,3,CASH,222.47,1.53,224
2024-02-08,693,4,CASH,141.0,0.0,141
2024-02-08,694,5,CASH,222.83,0.67,224
2024-02-08,695,6,CASH,256.31,22.19,279
2024-02-08,696,7,CASH,501.0,2.0,503
2024-02-08,697,8,CASH,50.0,0.0,50
2024-02-08,698,9,CASH,255.95,21.05,277
2024-02-08,699,10,CARD,99.05,0.45,100
2024-02-08,700,11,CASH,262.37,7.63,270
2024-02-08,701,12,CASH,342.52,4.48,347
2024-02-08,702,13,CASH,100.0,0.0,100
2024-02-08,703,14,CASH,570.41,20.59,591
2024-02-08,704,15,CASH,893.05,20.95,914
2024-02-08,705,16,CASH,1235.93,13.07,1249
2024-02-08,706,17,CARD,21.0,0.0,21
2024-02-08,707,18,CASH,68.0,0.0,68
2024-02-08,708,19,CASH,30.0,0.0,30
2024-02-08,709,20,CASH,92.86,4.14,97
2024-02-08,710,21,CARD,31.25,8.75,40
2024-02-09,711,1,SPLIT,140.0,0.0,140
2024-02-09,712,2,CASH,58.81,1.19,60
2024-02-09,713,3,CASH,117.04,12.96,130
2024-02-09,714,4,CASH,154.57,2.43,157
2024-02-09,715,5,CARD,143.52,0.48,144
2024-02-09,716,6,CASH,70.0,0.0,70
2024-02-09,717,7,CASH,121.0,0.0,121
2024-02-09,718,8,CASH,227.0,0.0,227
2024-02-09,719,9,CASH,159.37,7.63,167
2024-02-09,720,10,CASH,78.0,0.0,78
2024-02-09,721,11,CASH,597.28,9.72,607
2024-02-09,722,12,CASH,547.0,0.0,547
2024-02-09,723,13,CASH,60.0,0.0,60
2024-02-09,724,14,CASH,251.19,30.81,282
2024-02-09,725,15,CASH,41.47,1.53,43
2024-02-10,726,1,CASH,40.0,0.0,40
2024-02-10,727,2,CASH,123.0,0.0,123
2024-02-10,728,3,CASH,247.25,16.25,264
2024-02-10,729,4,CARD,65.0,0.0,65
2024-02-10,730,5,CASH,81.0,0.0,81
2024-02-10,731,6,CASH,216.79,6.21,223
2024-02-10,732,7,CARD,273.0,0.0,273
2024-02-10,733,8,CASH,1043.0,0.0,1043
2024-02-10,734,9,CASH,114.0,0.0,114
2024-02-10,735,10,CASH,58.47,7.53,66
2024-02-11,736,1,CASH,148.39,0.61,149
2024-02-11,737,2,CASH,116.0,0.0,116
2024-02-11,738,3,CASH,124.0,0.0,124
2024-02-11,739,4,CASH,116.0,0.0,116
2024-02-11,740,5,CASH,139.0,0.0,139
2024-02-11,741,6,CASH,66.0,0.0,66
2024-02-11,742,7,CASH,89.0,0.0,89
2024-02-11,743,8,CARD,104.0,0.0,104
2024-02-11,744,9,CASH,147.0,0.0,147
2024-02-11,745,10,CASH,115.0,0.0,115
2024-02-11,746,11,CASH,129.41,16.09,146
2024-02-11,747,12,CASH,78.47,1.53,80
2024-02-11,748,13,CASH,91.0,0.0,91
2024-02-11,749,14,CASH,36.0,0.0,36
2024-02-11,750,15,CARD,30.95,3.05,34
2024-02-11,751,16,CASH,66.0,0.0,66
2024-02-11,752,17,CASH,169.47,1.53,171
2024-02-11,753,18,CASH,82.0,0.0,82
2024-02-11,754,19,CASH,91.0,3.0,94
2024-02-11,755,20,CASH,253.0,0.0,253
2024-02-11,756,21,CASH,1117.46,19.54,1137
2024-02-11,757,22,CASH,109.0,0.0,109
2024-02-11,758,23,CARD,110.0,0.0,110
2024-02-11,759,24,CASH,35.42,4.58,40
2024-02-11,760,25,CASH,38.0,0.0,38
2024-02-11,761,26,CASH,43.9,6.1,50
2024-02-11,762,27,CARD,159.0,0.0,159
2024-02-12,763,1,CASH,71.0,0.0,71
2024-02-12,764,2,CASH,158.13,24.87,183
2024-02-12,765,3,CASH,170.0,0.0,170
2024-02-12,766,4,CASH,55.5,0.0,56
2024-02-12,767,5,CASH,115.0,0.0,115
2024-02-12,768,6,CASH,86.95,3.05,90
2024-02-12,769,7,CASH,236.23,11.77,248
2024-02-12,770,8,CASH,215.93,1.07,217
2024-02-12,771,9,CASH,256.73,13.27,270
2024-02-12,772,10,CASH,524.0,0.0,524
2024-02-12,773,11,CASH,119.0,0.0,119
2024-02-12,774,12,CASH,68.0,0.0,68
2024-02-12,775,13,CASH,183.57,7.43,191
2024-02-12,776,14,CARD,333.0,0.0,333
2024-02-12,777,15,CASH,15.0,0.0,15
2024-02-12,778,16,CASH,1005.5,0.0,1006
2024-02-12,779,17,CASH,69.0,0.0,69
2024-02-12,780,18,CASH,54.0,0.0,54
2024-02-12,781,19,CASH,15.0,0.0,15
2024-02-12,782,20,CASH,133.66,3.84,138
2024-02-12,783,21,CASH,50.0,0.0,50
2024-02-12,784,22,CASH,70.0,0.0,70
2024-02-13,785,1,CASH,139.95,2.05,142
2024-02-13,786,2,CASH,91.0,0.0,91
2024-02-13,787,3,CASH,103.0,0.0,103
2024-02-13,788,4,CASH,178.0,0.0,178
2024-02-13,789,5,CASH,64.0,0.0,64
2024-02-13,790,6,CASH,719.91,17.09,737
2024-02-13,791,7,CASH,63.0,0.0,63
2024-02-13,792,8,CARD,181.36,32.64,214
2024-02-13,793,9,CASH,157.55,5.95,164
2024-02-13,794,10,CASH,186.71,2.29,189
2024-02-13,795,11,CARD,272.19,3.81,276
2024-02-13,796,12,CASH,179.0,0.0,179
2024-02-13,797,13,CASH,54.0,0.0,54
2024-02-13,798,14,CASH,56.0,0.0,56
2024-02-14,799,1,CASH,136.5,0.0,137
2024-02-14,800,2,CASH,156.93,1.07,158
2024-02-14,801,3,CASH,71.95,2.05,74
2024-02-14,802,4,CASH,201.14,6.86,208
2024-02-14,803,5,CARD,60.0,0.0,60
2024-02-14,804,6,CARD,210.0,0.0,210
2024-02-14,805,7,CASH,66.0,0.0,66
2024-02-14,806,8,CASH,175.8,3.2,179
2024-02-14,807,9,CASH,98.0,0.0,98
2024-02-14,808,10,CASH,196.24,0.76,197
2024-02-14,809,11,CASH,400.98,13.02,414
2024-02-14,810,12,CASH,16.95,3.05,20
2024-02-14,811,13,CASH,28.0,0.0,28
2024-02-14,812,14,CASH,113.0,0.0,113
2024-02-14,813,15,CASH,30.0,0.0,30
2024-02-14,814,16,CASH,117.47,1.53,119
2024-02-14,815,17,CASH,20.0,0.0,20
2024-02-14,816,18,CASH,75.24,0.76,76
2024-02-15,817,1,CARD,424.1,11.9,436
2024-02-15,818,2,CARD,42.0,0.0,42
2024-02-16,819,1,CASH,116.0,0.0,116
2024-02-16,820,2,CARD,115.0,0.0,115
2024-02-16,821,3,CASH,82.0,0.0,82
2024-02-16,822,4,CARD,149.8,3.2,153
2024-02-16,823,5,CASH,129.48,2.52,132
2024-02-16,824,6,CASH,117.0,0.0,117
2024-02-16,825,8,CARD,262.5,0.0,263
2024-02-16,826,9,CASH,1038.37,7.63,1046
2024-02-16,827,10,CARD,142.0,0.0,142
2024-02-16,828,11,CASH,402.48,11.02,414
2024-02-16,829,12,CASH,159.47,1.53,161
2024-02-16,830,13,CASH,93.0,0.0,93
2024-02-16,831,14,CASH,50.0,0.0,50
2024-02-16,832,15,CASH,58.47,1.53,60
2024-02-16,833,16,CASH,40.0,0.0,40
2024-02-16,834,17,CASH,294.0,0.0,294
2024-02-16,835,18,CASH,31.43,0.57,32
2024-02-17,836,1,CASH,84.39,9.61,94
2024-02-17,837,2,CARD,140.0,0.0,140
2024-02-17,838,3,CASH,164.0,0.0,164
2024-02-17,839,4,CASH,84.75,15.25,100
2024-02-17,840,5,CASH,172.0,0.0,172
2024-02-17,841,6,CARD,120.0,0.0,120
2024-02-17,842,7,CARD,60.0,0.0,60
2024-02-17,843,8,CARD,107.47,1.53,109
2024-02-17,844,9,CARD,86.0,0.0,86
2024-02-17,845,10,CASH,137.0,0.0,137
2024-02-17,846,11,CASH,121.29,8.01,129
2024-02-17,847,12,CASH,553.69,3.81,558
2024-02-17,848,13,CASH,80.42,4.58,85
2024-02-17,849,14,CASH,92.0,0.0,92
2024-02-17,850,15,CASH,265.05,3.95,269
2024-02-17,851,16,CASH,461.51,5.49,467
2024-02-17,852,17,CASH,337.18,14.82,352
2024-02-17,853,18,CASH,32.47,1.53,34
2024-02-17,854,19,CASH,31.0,0.0,31
2024-02-17,855,20,CASH,63.0,0.0,63
2024-02-17,856,21,CASH,147.0,0.0,147
2024-02-17,857,22,CASH,58.0,0.0,58
2024-02-18,858,1,CASH,366.83,12.17,379
2024-02-18,859,2,CARD,91.1,1.9,93
2024-02-18,860,3,CASH,66.0,0.0,66
2024-02-18,861,4,CASH,267.18,12.82,280
2024-02-18,862,5,CASH,105.0,4.0,109
2024-02-18,863,6,CASH,88.32,1.68,90
2024-02-18,864,7,CARD,70.42,4.58,75
2024-02-18,865,8,CASH,267.86,2.14,270
2024-02-18,866,9,CASH,175.0,0.0,175
2024-02-18,867,10,CASH,85.0,0.0,85
2024-02-18,868,11,CASH,169.47,1.53,171
2024-02-18,869,12,CARD,105.0,0.0,105
2024-02-18,870,13,CASH,807.68,34.82,843
2024-02-18,871,14,CASH,158.95,3.05,162
2024-02-18,872,15,CASH,526.55,13.45,540
2024-02-18,873,16,CASH,157.37,7.63,165
2024-02-18,874,17,CASH,166.0,4.0,170
2024-02-18,875,18,CASH,127.26,12.74,140
2024-02-18,876,19,CASH,85.0,0.0,85
2024-02-19,877,1,CASH,116.0,0.0,116
2024-02-19,878,2,CARD,69.0,0.0,69
2024-02-19,879,3,CARD,124.57,3.43,128
2024-02-19,880,4,CASH,51.0,0.0,51
2024-02-19,881,5,CASH,106.0,0.0,106
2024-02-19,882,6,CASH,95.0,0.0,95
2024-02-19,883,7,CASH,290.0,0.0,290
2024-02-19,884,8,CASH,109.0,0.0,109
2024-02-19,885,9,CASH,780.39,4.61,785
2024-02-19,886,10,CASH,69.0,0.0,69
2024-02-19,887,11,CASH,40.0,0.0,40
2024-02-19,888,12,CASH,126.0,0.0,126
2024-02-19,889,13,CARD,62.0,0.0,62
2024-02-20,890,1,CASH,102.0,0.0,102
2024-02-20,891,2,CARD,129.0,0.0,129
2024-02-20,892,3,CASH,51.39,5.11,57
2024-02-20,893,4,CASH,78.95,3.05,82
2024-02-20,894,5,CASH,100.0,0.0,100
2024-02-20,895,6,SPLIT,244.05,5.95,250
2024-02-20,896,7,CASH,79.05,0.95,80
2024-02-20,897,8,CASH,78.0,0.0,78
2024-02-20,898,9,CASH,33.47,1.53,35
2024-02-20,899,10,CASH,127.9,4.6,133
2024-02-20,900,11,CASH,138.0,0.0,138
2024-02-20,901,12,CASH,60.0,0.0,60
2024-02-20,902,13,CASH,496.19,3.81,500
2024-02-20,903,14,CASH,217.22,9.78,227
2024-02-20,904,15,CASH,262.9,6.1,269
2024-02-20,905,16,CASH,10.0,0.0,10
2024-02-20,906,17,CASH,40.0,0.0,40
2024-02-20,907,18,CASH,326.0,0.0,326
2024-02-20,908,19,CASH,475.81,9.69,486
2024-02-20,909,20,CASH,167.93,1.07,169
2024-02-20,910,21,CASH,294.0,0.0,294
2024-02-20,911,22,CASH,13.0,0.0,13
2024-02-20,912,23,CASH,80.0,0.0,80
2024-02-21,913,1,CASH,46.0,0.0,46
2024-02-21,914,2,CASH,112.0,0.0,112
2024-02-21,915,3,CASH,247.0,0.0,247
2024-02-21,916,4,CASH,196.5,38.5,235
2024-02-21,917,5,CASH,46.0,0.0,46
2024-02-21,918,6,CARD,55.0,0.0,55
2024-02-21,919,7,CASH,52.0,0.0,52
2024-02-21,920,8,CASH,211.0,0.0,211
2024-02-21,921,9,CASH,46.0,0.0,46
2024-02-21,922,10,CASH,72.0,0.0,72
2024-02-21,923,11,CASH,170.0,0.0,170
2024-02-21,924,12,CASH,502.98,15.02,518
2024-02-21,925,13,CASH,500.1,19.9,520
2024-02-21,926,14,CASH,30.0,0.0,30
2024-02-21,927,15,CASH,98.19,3.81,102
2024-02-22,928,1,CARD,58.0,0.0,58
2024-02-22,929,2,CASH,141.0,0.0,141
2024-02-22,930,3,CASH,158.79,31.71,191
2024-02-22,931,4,CASH,60.52,0.48,61
2024-02-22,932,5,CASH,196.29,7.21,204
2024-02-22,933,6,CARD,137.0,0.0,137
2024-02-22,934,7,CASH,262.81,1.19,264
2024-02-22,935,8,SPLIT,132.95,3.05,136
2024-02-22,936,9,CARD,207.1,20.9,228
2024-02-22,937,10,CASH,135.95,3.05,139
2024-02-22,938,11,CASH,469.19,30.35,500
2024-02-22,939,12,CASH,96.0,0.0,96
2024-02-22,940,13,CASH,343.95,3.05,347
2024-02-22,941,14,CASH,30.0,0.0,30
2024-02-22,942,15,CASH,28.0,0.0,28
2024-02-22,943,16,CASH,883.68,29.32,913
2024-02-22,944,17,CASH,79.05,3.95,83
2024-02-22,945,18,CASH,120.0,0.0,120
2024-02-22,946,19,CASH,335.25,8.75,344
2024-02-22,947,20,CASH,46.0,0.0,46
2024-02-22,948,21,CASH,41.97,5.03,47
2024-02-22,949,22,CASH,89.37,7.63,97
2024-02-22,950,23,CASH,90.0,4.5,95
2024-02-22,951,24,CASH,25.42,4.58,30
2024-02-23,952,1,CASH,104.0,0.0,104
2024-02-23,953,2,CASH,82.0,0.0,82
2024-02-23,954,3,CASH,91.42,4.58,96
2024-02-23,955,4,CASH,148.0,0.0,148
2024-02-23,956,5,CASH,107.5,0.0,108
2024-02-23,957,6,CASH,250.25,29.75,280
2024-02-23,958,7,CASH,131.43,3.07,135
2024-02-23,959,8,CASH,1130.04,14.96,1145
2024-02-23,960,9,CASH,147.0,0.0,147
2024-02-23,961,10,CASH,60.0,0.0,60
2024-02-24,962,1,CASH,82.02,0.48,83
2024-02-24,963,2,CASH,89.0,0.0,89
2024-02-24,964,3,CASH,125.0,0.0,125
2024-02-24,965,4,CASH,98.93,1.07,100
2024-02-24,966,5,CASH,126.7,18.3,145
2024-02-24,967,6,CASH,137.61,8.39,146
2024-02-24,968,7,CASH,68.0,0.0,68
2024-02-24,969,8,CASH,262.0,0.0,262
2024-02-24,970,9,CASH,217.0,0.0,217
2024-02-24,971,10,CARD,135.0,0.0,135
2024-02-24,972,11,CASH,240.0,0.0,240
2024-02-24,973,12,CASH,601.21,16.79,618
2024-02-24,974,13,CASH,15.0,0.0,15
2024-02-24,975,14,CASH,228.0,0.0,228
2024-02-24,976,15,CASH,147.0,0.0,147
2024-02-24,977,16,CASH,116.95,3.05,120
2024-02-25,978,1,CASH,82.0,0.0,82
2024-02-25,979,2,CASH,119.0,0.0,119
2024-02-25,980,3,CASH,83.0,0.0,83
2024-02-25,981,4,CASH,98.1,1.9,100
2024-02-25,982,5,CASH,82.17,2.83,85
2024-02-25,983,6,SPLIT,248.0,0.0,248
2024-02-25,984,7,CASH,84.71,2.29,87
2024-02-25,985,8,CASH,57.0,0.0,57
2024-02-25,986,9,CASH,106.0,0.0,106
2024-02-25,987,10,CASH,93.22,16.78,110
2024-02-25,988,11,CASH,117.0,0.0,117
2024-02-25,989,12,CASH,124.32,10.68,135
2024-02-25,990,13,CASH,1728.81,26.69,1756
2024-02-25,991,14,CASH,38.0,0.0,38
2024-02-25,992,15,CASH,20.0,0.0,20
2024-02-25,993,16,CASH,23.0,0.0,23
2024-02-25,994,17,CASH,125.95,3.05,129
2024-02-25,995,18,CARD,114.4,20.6,135
2024-02-26,996,1,CASH,344.0,0.0,344
2024-02-26,997,2,CASH,494.39,14.11,509
2024-02-26,998,3,CASH,162.0,0.0,162
2024-02-26,999,4,CARD,284.94,19.06,304
2024-02-26,1000,5,CASH,70.0,0.0,70
2024-02-26,1001,6,CASH,69.0,0.0,69
2024-02-26,1002,7,CASH,669.81,6.19,676
2024-02-26,1003,8,CASH,839.62,28.38,868
2024-02-26,1004,9,CASH,55.0,0.0,55
2024-02-26,1005,10,CASH,59.32,10.68,70
2024-02-27,1006,1,CASH,96.52,0.48,97
2024-02-27,1007,2,CARD,201.0,0.0,201
2024-02-27,1008,3,CASH,180.56,2.44,183
2024-02-27,1009,4,CASH,77.31,13.19,91
2024-02-27,1010,5,CASH,85.0,0.0,85
2024-02-27,1011,6,CASH,95.0,0.0,95
2024-02-27,1012,7,CARD,100.8,0.0,101
2024-02-27,1013,8,CASH,143.05,13.45,157
2024-02-27,1014,9,CASH,145.0,0.0,145
2024-02-27,1015,10,CASH,182.43,3.07,186
2024-02-27,1016,11,CASH,100.47,1.53,102
2024-02-27,1017,12,CASH,51.52,0.48,52
2024-02-27,1018,13,CASH,918.06,11.94,930
2024-02-27,1019,14,CASH,417.8,8.7,427
2024-02-27,1020,15,CARD,413.85,9.15,423
2024-02-27,1021,16,CASH,478.98,11.02,490
2024-02-27,1022,17,CASH,5.0,0.0,5
2024-02-27,1023,18,CASH,38.0,0.0,38
2024-02-27,1024,19,CASH,56.59,1.91,59
2024-02-27,1025,20,CASH,50.0,0.0,50
2024-02-28,1026,1,CASH,108.32,1.68,110
2024-02-28,1027,2,CASH,115.95,3.05,119
2024-02-28,1028,3,CASH,107.28,2.72,110
2024-02-28,1029,4,CARD,120.0,0.0,120
2024-02-28,1030,5,CARD,128.0,0.0,128
2024-02-28,1031,6,CASH,98.47,1.53,100
2024-02-28,1032,7,CASH,60.0,0.0,60
2024-02-28,1033,8,CASH,90.29,0.71,91
2024-02-28,1034,9,CARD,49.24,5.26,55
2024-02-28,1035,10,CASH,84.85,9.15,94
2024-02-28,1036,11,CASH,204.0,0.0,204
2024-02-28,1037,12,CASH,949.89,16.11,966
2024-02-28,1038,13,CASH,85.0,0.0,85
2024-02-28,1039,14,CASH,237.11,2.14,239
2024-02-28,1040,15,CASH,40.0,0.0,40
2024-02-28,1041,16,CASH,147.0,0.0,147
2024-02-29,1042,1,CASH,286.8,15.2,302
2024-02-29,1043,2,CASH,67.49,8.01,76
2024-02-29,1044,3,CARD,121.8,12.2,134
2024-02-29,1045,4,CASH,58.0,0.0,58
2024-02-29,1046,5,CASH,898.06,7.94,906
2024-02-29,1047,6,CASH,1328.21,34.79,1363
2024-02-29,1048,7,CASH,38.0,0.0,38
2024-03-01,1049,1,CASH,237.64,8.36,246
2024-03-01,1050,2,CARD,147.65,8.85,157
2024-03-01,1051,3,CARD,963.0,0.0,963
2024-03-01,1052,4,CASH,40.0,0.0,40
2024-03-01,1053,5,CASH,83.47,15.03,99
2024-03-01,1054,6,CASH,113.86,2.14,116
2024-03-01,1055,7,CASH,216.78,28.22,245
2024-03-01,1056,8,CASH,215.62,10.38,226
2024-03-01,1057,9,CASH,79.47,1.53,81
2024-03-01,1058,10,CASH,51.0,0.0,51
2024-03-01,1059,11,CASH,1095.26,14.24,1110
2024-03-01,1060,12,CASH,202.42,4.58,207
2024-03-01,1061,13,CASH,348.15,1.85,350
2024-03-01,1062,14,CASH,280.17,28.83,309
2024-03-01,1063,15,CASH,130.14,6.86,137
2024-03-01,1064,16,CASH,40.5,0.0,41
2024-03-01,1065,17,CASH,37.41,3.59,41
2024-03-01,1066,18,CASH,59.32,10.68,70
2024-03-02,1067,1,CASH,143.47,1.53,145
2024-03-02,1068,2,CASH,50.0,0.0,50
2024-03-02,1069,3,CASH,42.37,7.63,50
2024-03-02,1070,4,CARD,60.0,0.0,60
2024-03-02,1071,5,CASH,78.5,0.0,79
2024-03-02,1072,6,CASH,98.89,9.11,108
2024-03-02,1073,7,CASH,69.95,3.05,73
2024-03-02,1074,8,CASH,89.0,4.0,93
2024-03-02,1075,9,CASH,83.0,0.0,83
2024-03-02,1076,10,CARD,72.03,12.97,85
2024-03-02,1077,11,CASH,289.04,17.46,307
2024-03-02,1078,12,CASH,82.71,11.29,94
2024-03-02,1079,13,CASH,49.0,0.0,49
2024-03-02,1080,14,CASH,1060.57,16.43,1077
2024-03-02,1081,15,CARD,158.0,0.0,158
2024-03-02,1082,16,CASH,46.0,0.0,46
2024-03-03,1083,1,CARD,111.37,7.63,119
2024-03-03,1084,2,SPLIT,60.0,0.0,60
2024-03-03,1085,3,CASH,96.0,0.0,96
2024-03-03,1086,4,CASH,110.93,1.07,112
2024-03-03,1087,5,CARD,76.53,2.97,80
2024-03-03,1088,6,CASH,55.0,0.0,55
2024-03-03,1089,7,CASH,289.27,13.73,303
2024-03-03,1090,8,CASH,201.35,23.65,225
2024-03-03,1091,9,CARD,187.5,0.0,188
2024-03-03,1092,10,CARD,73.9,6.1,80
2024-03-03,1093,11,CASH,1169.64,21.36,1191
2024-03-03,1094,12,CASH,1127.02,37.98,1165
2024-03-03,1095,13,CASH,37.47,1.53,39
2024-03-03,1096,14,CASH,50.0,0.0,50
2024-03-03,1097,15,CASH,37.76,0.24,38
2024-03-05,1098,1,CASH,73.84,9.16,83
2024-03-05,1099,2,CASH,95.21,12.29,108
2024-03-05,1100,3,CASH,102.0,0.0,102
2024-03-05,1101,4,CASH,46.0,0.0,46
2024-03-05,1102,5,CASH,150.05,5.95,156
2024-03-05,1103,6,CASH,73.28,2.72,76
2024-03-05,1104,7,CASH,197.49,10.01,208
2024-03-05,1105,8,CASH,135.93,1.07,137
2024-03-05,1106,9,CASH,143.0,0.0,143
2024-03-05,1107,10,CASH,58.44,5.56,64
2024-03-05,1108,11,CASH,655.01,19.99,675
2024-03-05,1109,12,CASH,30.0,0.0,30
